claim_id,section,statement,claim_type,tier,evidence,status,priority,last_checked,note,source_ref,stale_after
6.1-dr-glycocalyx-paradigm,6.1,具名臨床指引或學會立場聲明將保護視網膜糖萼列為糖尿病視網膜病變的治療目標。,therapeutic,,,unverified,high,,原文作「『保護視網膜糖萼』已成為糖尿病視網膜病變治療的新典範」，屬未具名權威宣稱，依 SCHEMA §6 改寫為可查核形式；指不出具名來源即判 unsupported。原文續稱「未來 heparanase 抑制劑可能徹底改變 DR 預後」，為前瞻推測且不可證偽，未建列。本檔 §2.6 有結構相同的 DKD 版本，該句在第二批未建列，見本批報告補抽清單,glycocalyx/heparanase#3.6,
6.1-existing-drugs-reversible,6.1,現有藥物可逆轉糖萼損傷。,therapeutic,,,unverified,med,,原文「並且能用現有藥物逆轉」，時間形容詞依 SCHEMA §6 移除。藥物未具名，「逆轉」的程度與終點亦未界定,glycocalyx/heparanase#5.5,
6.1-glycocalyx-as-treatment-target-paradigm,6.1,具名臨床指引或學會立場聲明將保護與修復糖萼列為必須達成的治療目標。,therapeutic,,,unverified,med,,出自 §5.7 後的結論段，原文「『保護與修復糖萼』已經從2015年的『學術概念』變成2025年的『臨床必須治療目標』」。時間形容詞與未具名權威依 SCHEMA §6 移除，原措辭記此。與 6.1-dr-glycocalyx-paradigm、6.1-dn-glycocalyx-paradigm 同型，本列為不限器官的總括版本，三列須併看,glycocalyx/heparanase#5.7,
6.1-golgi-sulfotransferase-dysfunction,6.1,若內皮代謝環境未被糾正，高爾基體內的硫酸化酶仍功能紊亂，所合成的糖萼仍有功能缺陷。,mechanism,,,unverified,high,,支撐整個「質量修復」策略的關鍵假設,glycocalyx/v3#6.1,
6.1-heparanase-inhibitor-target,6.1,高特異性肝素酶抑制劑可阻斷發炎-降解的惡性循環。,therapeutic,animal,PMID:38302978,partial,high,2026-07-30,須確認是否有進入臨床試驗的化合物——已確認：有，但無一針對本主張的情境。支持：db/db 小鼠以 OVZ/HS-1638 治療後糖萼深度改善，且同時免於視網膜與腎絲球的通透性變化（另有勘誤 PMID:38378538）。依 SCHEMA §2，therapeutic 僅有動物證據不得判 verified。「高特異性」在已進入人體試驗者中不成立：pixatimod(PG545)、roneparstat(SST0001)、necuparanib(M-402)、muparfostat(PI-88) 全為 HS mimetic 異質性混合物，適應症皆為腫瘤，其中 necuparanib 與 muparfostat 已終止開發；截至本次檢索無任何 heparanase 特異性抑制劑核准上市，亦無以血管糖萼或發炎-降解循環為終點的人體試驗,glycocalyx/v3#6.1,
6.1-metabolic-reprogramming-target,6.1,改善內皮線粒體功能與抑制六糖胺途徑過度活化，可為糖萼合成提供正確的代謝環境。,therapeutic,in_vitro,PMID:31680061,partial,med,2026-07-30,目前應屬假說層級。本列含兩個子宣稱，僅前半有證據。支持（線粒體半句）：hiPSC 衍生內皮細胞的 mPTP 功能異常伴隨線粒體功能下降與 ROS 上升，以 cyclosporine A 關閉 mPTP 後線粒體功能改善並恢復糖萼，細胞得以順流排列——體外 hiPSC，依 SCHEMA §2 therapeutic 不得判 verified。無證據（六糖胺半句）：查無「抑制六糖胺途徑可改善糖萼合成」的研究，且方向存疑——HBP 產生的 UDP-GlcNAc 正是 GAG 合成的原料，抑制之未必增加糖萼合成。intake/2026-07-28-糖萼層生理 另有一句「六糖胺途徑過度活化：消耗 UDP-GlcNAc，減少 GAG 合成原料」，與 HBP 的生化方向相反，另列追查,glycocalyx/v3#6.1,
6.1-microbiome-target,6.1,調節腸道菌群以減少內毒素與 TMAO 可降低對糖萼的攻擊。,therapeutic,,,unsupported,med,2026-07-30,"目前應屬假說層級——三式檢索（腸道菌調節+內毒素/TMAO+糖萼／""TMAO""+""glycocalyx""精確詞組／丁酸 SCFA 益生菌+糖萼介入）查無任何以糖萼為終點的腸道菌介入研究。相鄰證據存在但終點不對位：TMAO 損害內皮功能的機制文獻以 eNOS 活性、ROS 與黏附分子為終點；SCFA/丁酸的內皮保護研究以 NO 生物可用性為終點。兩者皆未量測糖萼厚度、體積、覆蓋率或脫落標記",glycocalyx/v3#6.1,
6.1-partial-thickness-restoration-achievable,6.1,糖萼治療已可做到部分厚度恢復。,therapeutic,,,unverified,med,,出自治療總表前言（L427）「目標：不僅抑制降解，更要促進糖萼再生（目前已可做到部分厚度恢復）」。時間形容詞依 SCHEMA §6 移除。此句是整張總表「糖萼修復幅度」欄的總括宣稱，該欄十列的數值皆為其實例,glycocalyx/heparanase#5.5,
6.1-sulodexide-mixed,6.1,舒洛地特在部分研究中可增加糖萼厚度，但在重症或嚴重代謝紊亂患者中療效不一。,therapeutic,rct,PMID:20865240;PMID:22034636,partial,high,2026-07-30,治療性宣稱，須找到臨床試驗——已找到。前半句支持：n=10 第二型糖尿病男性，舒洛地特 2 個月後舌下與視網膜糖萼維度部分恢復（非隨機、無安慰劑對照、僅男性）。後半句「嚴重代謝紊亂」支持：Sun-MACRO 隨機雙盲安慰劑對照試驗，1248 人（原訂 2240 人）提前中止，1029 人年追蹤後主要腎臟複合終點無差異。差異：Sun-MACRO 的終點是腎功能不是糖萼厚度，兩者不同量，故只能支持「臨床療效不一」而非「糖萼療效不一」。「重症」（critically ill）一段查無任何舒洛地特研究，該子句未獲支持,glycocalyx/v3#6.1;glycocalyx/heparanase#2.5,
6.3-acei-arb-partial-protection,6.3,ACEI 與 ARB 經抑制 Angiotensin II 誘導的 heparanase 提供部分糖萼保護。,therapeutic,,,unverified,med,,原文稱「遠不如 SGLT2i」，屬比較級宣稱，未納入 statement,glycocalyx/heparanase#2.5,
6.3-alpha-lipoic-acid-approval-eu,6.3.1,α-硫辛酸在歐洲已核准用於糖尿病神經病變。,fact,,NCT:NCT02439879;NCT:NCT02613572,verified,high,2026-08-13,成立，且可指名主管機關：**德國**核准為處方藥，適應症為糖尿病多發性神經病變（另含肝病）。上市品項 Thioctacid HR（MEDA Pharma，Bad Homburg）、Thiogamma、Alpha-Lipogamma。NATHAN 1 四年期 RCT 即使用 Thioctacid HR。NCT02613572 試驗方案逐字載明其在德國核准用於糖尿病周邊神經病變已有多年。〔注意〕屬**各國藥證而非 EMA 集中授權**，原文僅稱「歐洲」略嫌寬泛但不為假。建列 note 要求「指不出具體主管機關即判 unsupported」，本次已指出，故判 verified,glycocalyx/heparanase#4.5;glycocalyx/heparanase#5.5,2027-08-13
6.3-alpha-lipoic-acid-evidence-1b,6.3,α-硫辛酸對糖萼保護的臨床證據等級為 1B。,therapeutic,,,unsupported,high,2026-08-13,建列 note 已指出的問題經查證成立：**原文以「歐洲核准糖尿病神經病變」作為證據等級 1B 的依據，但核准狀態與證據等級是兩件事**。核准本身已於 6.3.1 節點確認（德國處方藥，適應症糖尿病多發性神經病變），但該核准所依據的試驗（如 NATHAN 1）終點為神經病變症狀與傳導，非糖萼。且 6.3 第三批已確認**未找到任何將 α-硫辛酸與糖萼連結的一手研究**。〔欄位層級發現〕本列屬 §5.5 治療總表「臨床證據等級（2025）」欄。該欄的等級**是為別的終點給的**——具名試驗的主要終點為心血管、腎臟或視網膜結果，無一以糖萼為終點，而欄標題寫的是「對糖萼保護的臨床證據等級」。詳見批次報告 2026-08-13h §2。,glycocalyx/heparanase#5.5,
6.3-alpha-lipoic-acid-hs-antioxidant,6.3,α-硫辛酸的作用機制之一是以抗氧化保護糖萼的 HS。,therapeutic,,,unverified,med,,「之一」為原文模態，逐字保留。原文作「強力抗氧化」，程度副詞未納入 statement。本檔 §5 治療總表另稱其「直接保護 HS 側鏈不被氧化」，屆時互相標註。〔2026-08-02〕治療總表第 6 列機制欄重述同一機制，追加 source_ref,glycocalyx/heparanase#4.5;glycocalyx/heparanase#5.5,
6.3-alpha-lipoic-acid-nerve-degradation,6.3,α-硫辛酸減少神經內糖萼的降解。,mechanism,,,unverified,med,,治療總表第 6 列機制欄,glycocalyx/heparanase#5.5,
6.3-alpha-lipoic-acid-thickness-30-50pct,6.3,α-硫辛酸使糖萼厚度恢復 30-50%。,therapeutic,,,unsupported,high,2026-08-13,本列屬 §5.5「修復幅度」欄，該欄的計量「厚度恢復百分比」已於前批確認不存在於文獻（三個獨立文獻圈皆不使用）。「30-50%」查無出處，且**未找到任何將 α-硫辛酸與糖萼厚度連結的一手研究**。檢索回傳為一般糖萼文獻（syndecan-1 缺陷鼠、抗磷脂症候群、CABG 手術等），無一涉及該藥。檢索範圍：PubMed 與 Europe PMC 經 web 檢索，2026-08-13。〔注意〕本列數值與同表 Fenofibrate 列完全相同（30-50%），兩藥機制迥異卻共用同一範圍。〔重要〕本判定針對的是**該數值無出處**，不是該藥無效——兩者為不同問題，本次僅查證前者。,glycocalyx/heparanase#5.5,
6.3-anti-heparanase-mab-phase1-2,6.3.1,抗 heparanase 中和單株抗體處於 Phase I 至 Phase II。,fact,,!PMID:32907434,unsupported,high,2026-08-13,**取得正面反駁記錄，非查無**：綜述明載 heparanase 中和單株抗體處於**前臨床研究**階段，且 PMID:32907434 的臨床期化合物列舉（四個，全為 HS mimetic／肝素衍生物）不含任何抗體。依 backfill.md §3A 替換 3 的新增前提，有正面反駁記錄者不需跑三段式檢索。〔注意〕原文 §6.5 表給本列的抑制強度符號為 +++++（全表最高），卻是全表唯一未進入人體的類型——符號與實際開發階段呈反向。與 6.3-experimental-three-modalities（§5.5 總表列為實驗階段）的不一致至此解決：**§5.5 正確，§6.5 錯誤**,glycocalyx/heparanase#6.5,2027-08-13
6.3-anti-vegf-heparanase-indirect,6.3,抗 VEGF 注射（ranibizumab、aflibercept）可間接減少 heparanase 表現並部分恢復糖萼。,therapeutic,,,unverified,med,,「間接」與「部分」為原文模態，逐字保留。原文冠以「近期研究發現」，時間形容詞依 SCHEMA §6 移除，原措辭記此,glycocalyx/heparanase#3.5,
6.3-clinical-candidates-hs-mimetic-cancer,6.3.1,所有進入臨床的 heparanase 抑制劑候選藥物均以 HS mimetic 為主，且主要針對癌症。,fact,,PMID:32907434;NCT:NCT01764880;NCT:NCT02042781;NCT:NCT05061017,verified,high,2026-08-13,論域：曾登記於試驗註冊系統、且以 heparanase 抑制為機制主張的化合物。列舉結果為四個：Muparfostat (PI-88)、Roneparstat (SST0001)、Necuparanib (M402)、Pixatimod (PG545)。多篇獨立綜述一致，其中 PMID:32907434 逐字稱此四者為迄今唯一到達臨床試驗階段者。 四者全部為 HS mimetic 或肝素衍生物（Muparfostat 為磷酸甘露聚醣衍生的硫酸化寡醣，其餘三者為肝素衍生），且登錄適應症全部為癌症：肝癌、多發性骨髓瘤、胰腺癌、實體瘤。statement 的全稱「所有」在此論域內成立。〔推論〕全稱宣稱之所以可判，是因為論域小到可以列舉完——依 backfill.md §3A 替換 3B 第一類處置,glycocalyx/heparanase#6.7,2027-02-13
6.3-diabetic-complications-no-human-trial,6.3.1,糖尿病腎病變、視網膜病變與神經病變領域的 heparanase 抑制劑僅有動物與前臨床數據，尚未有正式人體試驗。,fact,,PMID:32907434;NCT:NCT01764880;NCT:NCT02042781;NCT:NCT05061017,verified,high,2026-08-13,論域：曾登記於試驗註冊系統、且以 heparanase 抑制為機制主張的化合物。列舉結果為四個：Muparfostat (PI-88)、Roneparstat (SST0001)、Necuparanib (M402)、Pixatimod (PG545)。多篇獨立綜述一致，其中 PMID:32907434 逐字稱此四者為迄今唯一到達臨床試驗階段者。 四者的登錄適應症全為癌症，**無一涉及糖尿病腎病變、視網膜病變或神經病變**。〔重要〕本列與 §3.5、§4.5 的表面衝突至此解決：那兩處所稱的 Roneparstat 與 PG545 人體試驗確實存在，但適應症為腫瘤，原文將其置於糖尿病併發症段落造成誤讀。**本列正確，§3.5 與 §4.5 的置放錯誤**。建列 note 推測的「除非前兩處指的是腫瘤適應症的試驗」獲證實,glycocalyx/heparanase#6.7,2027-02-13
6.3-doac-mace-sdc1-decline,6.3,直接口服抗凝血劑併用 aspirin 降低主要心血管不良事件，並觀察到 syndecan-1 下降。,therapeutic,,,unverified,high,,治療總表第 7 列證據等級欄（1B），原文具名 COMPASS 試驗。〔注意〕COMPASS 的主要終點是心血管事件，syndecan-1 是否為該試驗的量測項目須查證——若非，此處的併列即為兩個來源被寫成一句,glycocalyx/heparanase#5.5,
6.3-doac-thickness-20-40pct,6.3,直接口服抗凝血劑使糖萼厚度恢復 20-40%。,therapeutic,,~PMID:39496251,unsupported,high,2026-08-13,本列屬 §5.5「修復幅度」欄，該欄的計量「厚度恢復百分比」已於前批確認不存在於文獻（三個獨立文獻圈皆不使用）。「20-40%」查無出處。〔但該藥確有一手糖萼數據〕PMID:39496251（J Vasc Res 2025）顯示 rivaroxaban 於 H2O2 氧化壓力下的 HUVEC 中**劑量依賴地抑制 syndecan-1 自細胞表面脫落**，機制為 IQGAP1 轉位與 PAR1-PAR2/PI3K-Akt 途徑。以 ~ 標記，不對位維度有二：(1) 計量為脫落抑制而非厚度恢復百分比；(2) 體系為體外細胞培養，而欄標題為「動物/人體」。〔重要〕本判定針對的是**該數值無出處**，不是該藥無效——兩者為不同問題，本次僅查證前者。,glycocalyx/heparanase#5.5,
6.3-doac-thrombin-heparanase,6.3,直接口服抗凝血劑經抑制凝血酶誘導的 heparanase 與 MMPs 保護糖萼。,mechanism,,~PMID:39496251,partial,med,2026-08-13,**糖萼保護成立，但機制與所述不同。**PMID:39496251 確認 rivaroxaban 保護內皮糖萼免於氧化壓力損傷，機制為 **IQGAP1 自細胞膜轉位至核周＋PAR1-PAR2/PI3K-Akt 途徑**，終點為抑制 syndecan-1 脫落。statement 所述的「抑制凝血酶誘導的 heparanase 與 MMPs」**未見於該文獻**——PAR1 確為凝血酶受體，故「與凝血酶訊號相關」的大方向不誤，但下游被記載的是 PI3K-Akt 存活途徑而非 heparanase／MMPs。以 ~ 標記，不對位維度：**下游分子標的**。檢索範圍：PubMed 與 Europe PMC 經 web 檢索，2026-08-13，檢索式含 empagliflozin／GLP-1＋heparanase＋expression＋downregulation。,glycocalyx/heparanase#5.5,
6.3-doxycycline-mmp-inhibitor,6.3,Doxycycline 可作為 MMP 抑制劑用於保護糖萼。,therapeutic,,,unverified,high,,原文附「低劑量」，依 CLAUDE.md 第 6 條不得為劑量建 claim，故 statement 不含劑量描述,glycocalyx/heparanase#1.5,
6.3-early-treatment-3-12m-recovery,6.3,早期啟動糖萼保護治療後，多數患者可在 3-12 個月內看到標記下降與糖萼厚度恢復。,therapeutic,,,unverified,high,,出自 §5.4。原文列舉 SGLT2i、GLP-1 RA、Sulodexide、低劑量肝素、α-硫辛酸、fenofibrate 六類，其中「低劑量肝素」含劑量限定，依 CLAUDE.md 第 6 條不納入 statement。模態「多數患者」逐字保留,glycocalyx/heparanase#5.4,
6.3-empagliflozin-dn-animal-nbf,6.3,動物實驗中 empagliflozin 完全阻止神經內血管糖萼脫落並恢復神經內血流。,therapeutic,,,unverified,high,,「完全阻止」為絕對宣稱，逐字保留但須確認原始研究的效果量。與 6.3-sglt2-dr-thickness-40-60pct（視網膜厚度恢復 40-60%，動物）為同類的動物證據而終點不同：該列為厚度百分比，本列為脫落與血流的定性結果,glycocalyx/heparanase#4.5,
6.3-experimental-animal-full-reversal,6.3,實驗階段的糖萼修復策略在動物模型中完全逆轉糖萼損傷。,therapeutic,,,unsupported,high,2026-08-13,「完全逆轉」為絕對宣稱，且主詞為三種機制迥異策略的集合（抗 heparanase 單株抗體、HS-mimetic 多醣、EXT1 基因治療載體）。依建列 note 須逐一拆開查證，但**三者依 6.3.1 節點已確認全部處於前臨床**，且本次檢索未找到任何一者的動物糖萼厚度逆轉數據。集合式宣稱只要有一個成員不成立即為假，而三者無一有可對位的數據。〔注意〕本列為 6.3-experimental-thickness-80-100pct 的定性版本，兩列併看：後者的 80-100% 恰為「完全逆轉」的百分比化。檢索範圍：PubMed 與 Europe PMC 經 web 檢索，2026-08-13。〔重要〕本判定針對的是**該數值無出處**，不是該藥無效——兩者為不同問題，本次僅查證前者。,glycocalyx/heparanase#5.5,
